"conference","Requires that a parent-teacher conference be scheduled. Please contact the teacher.","ਜ਼ਰੂਰੀ ਹੈ ਕਿ ਮਾਤਾ-ਪਿਤਾ-ਅਧਿਆਪਕ ਵਿਚਕਾਰ, ਇਕ ਕਾਨਫ਼ਰੰਸ ਦਾ ਸਮਾਂ ਤੈਅ ਕੀਤਾ ਜਾਏ। ਕਿਰਪਾ ਕਰਕੇ ਅਧਿਆਪਕ ਨਾਲ ਸੰਪਰਕ ਕਰੋ।"
"scoreperfect","Scored perfectly on the test","ਟੈਸਟ ਵਿਚ ਸ਼ਾਨਦਾਰ ਨੰਬਰ ਲਏ"
"scoreverywell","Scored very well on the test","ਟੈਸਟ ਵਿਚ ਬਹੁਤ ਵਧੀਆ ਨੰਬਰ ਲਏ"
"scorewell","Scored well on the test","ਟੈਸਟ ਵਿਚ ਵਧੀਆ ਨੰਬਰ ਲਏ"
"shared","Shared well with others","ਹੋਰਨਾਂ ਨਾਲ ਵਧੀਆ ਸਾਂਝ ਬਣਾਈ"
"academicimprovement","Showed improvement in academic achievement","ਅਕਾਦਮਿਕ ਪ੍ਰਾਪਤੀ ਵਿਚ ਬਿਹਤਰੀ ਨੂੰ ਦਰਸਾਇਆ"
"behaviorimprovement","Showed improvement in behavior","ਵਿਹਾਰ ਵਿਚ ਬਿਹਤਰੀ ਨੂੰ ਦਰਸਾਇਆ"
"improvement","Showed improvement in behavior and academic achievement","ਵਿਹਾਰ ਅਤੇ ਅਕਾਦਮਿਕ ਪ੍ਰਾਪਤੀ ਵਿਚ ਬਿਹਤਰੀ ਨੂੰ ਦਰਸਾਇਆ"
"slept","Slept in class today","ਅੱਜ ਕਲਾਸ ਵਿਚ ਸੁੱਤਾ/ਸੁੱਤੀ"
"focused","Stays focused","ਕੰਮ ਤੇ ਧਿਆਨ ਦਿੰਦਾ/ਦਿੰਦੀ ਹੈ"
"focusedorganized","Stays focused and organized","ਕੰਮ ਤੇ ਧਿਆਨ ਦਿੰਦਾ/ਦਿੰਦੀ ਅਤੇ ਤਰਤੀਬਬੱਧ ਰਹਿੰਦਾ/ਰਹਿੰਦੀ ਹੈ"
"organized","Stays organized","ਤਰਤੀਬਬੱਧ ਰਹਿੰਦਾ/ਰਹਿੰਦੀ ਹੈ"
"goodnoted","Takes good notes","ਚੰਗੇ ਨੋਟਸ ਲੈਂਦਾ/ਲੈਂਦੀ ਹੈ"
"mobile","Used a mobile phone or other electronic device inappropriately","ਇਕ ਮੋਬਾਈਲ ਫ਼ੋਨ ਜਾਂ ਹੋਰਨਾਂ ਇਲੈਕਟ੍ਰਾੱਨਿਕ ਉਪਕਰਣਾਂ ਨੂੰ ਅਣਉਚਿਤ ਤਰੀਕੇ ਨਾਲ ਵਰਤਿਆ "
"badlanguageclass","Used inappropriate language in class","ਕਲਾਸ ਵਿਚ ਅਣਉਚਿਤ ਭਾਸ਼ਾ ਵਰਤੀ "
"badlanguagecampus","Used inappropriate language on campus","ਕੈਂਪਸ ਵਿਚ ਅਣਉਚਿਤ ਭਾਸ਼ਾ ਵਰਤੀ "
"profanityclass","Used profanity in class ","ਕਲਾਸ ਵਿਚ ਬੇਅਦਬੀ ਕੀਤੀ "
"profanitycampus","Used profanity on campus ","ਕੈਂਪਸ ਵਿਚ ਬੇਅਦਬੀ ਕੀਤੀ "
"pleasureclass","Was a pleasure to have in class","ਕਲਾਸ ਵਿਚ ਹੋਣਾ ਖ਼ੁਸ਼ੀ ਦੀ ਗੱਲ ਸੀ"
"absent","Was absent","ਗ਼ੈਰ-ਹਾਜ਼ਰ ਸੀ"
"absentmakeup","Was absent and needs to complete make up work","ਗ਼ੈਰ-ਹਾਜ਼ਰ ਸੀ ਅਤੇ ਉਸ ਦਿਨ ਦੇ ਕੰਮ ਨੂੰ ਮੁਕੰਮਲ ਕਰਨ ਦੀ ਲੋਡ਼ ਹੈ"
"assignedproject","Was assigned a project, please check the due date with your child","ਇਕ ਪ੍ਰਾੱਜੈਕਟ ਦਿਤਾ ਗਿਆ ਸੀ, ਕਿਰਪਾ ਕਰਕੇ ਆਪਣੇ ਬੱਚੇ ਤੋਂ ਇਸਨੂੰ ਵਾਪਸ ਦੇਣ ਵਾਲੀ ਤਾਰੀਖ਼ ਦਾ ਪਤਾ ਕਰੋ"
"assigneddetention","Was assigned detention","ਰੋਕ ਕੇ ਰੱਖਿਆ ਗਿਆ ਸੀ"
"homeworkdue-friday","Was assigned homework that is due Friday","ਹੋਮਵਰਕ ਦਿਤਾ ਗਿਆ, ਜੋ ਸ਼ੁੱਕਰਵਾਰ ਨੂੰ ਵਾਪਸ ਕਰਨਾ ਹੈ "
"homeworkdue-monday","Was assigned homework that is due Monday","ਹੋਮਵਰਕ ਦਿੱਤਾ ਗਿਆ, ਜੋ ਸੋਮਵਾਰ ਨੂੰ ਵਾਪਸ ਕਰਨਾ ਹੈ "
"homeworkdue-nextfriday","Was assigned homework that is due next Friday","ਹੋਮਵਰਕ ਦਿਤਾ ਗਿਆ, ਜੋ ਅਗਲੇ ਸ਼ੁੱਕਰਵਾਰ ਨੂੰ ਵਾਪਸ ਕਰਨਾ ਹੈ"
"homeworkdue-nextmonday","Was assigned homework that is due next Monday","ਹੋਮਵਰਕ ਦਿਤਾ ਗਿਆ, ਜੋ ਅਗਲੇ ਸੋਮਵਾਰ ਨੂੰ ਵਾਪਸ ਕਰਨਾ ਹੈ "
"homeworkdue-nextthursday","Was assigned homework that is due next Thursday","ਹੋਮਵਰਕ ਦਿਤਾ ਗਿਆ, ਜੋ ਅਗਲੇ ਵੀਰਵਾਰ ਨੂੰ ਵਾਪਸ ਕਰਨਾ ਹੈ "
"homeworkdue-nexttuesday","Was assigned homework that is due next Tuesday","ਹੋਮਵਰਕ ਦਿਤਾ ਗਿਆ, ਜੋ ਅਗਲੇ ਮੰਗਲਵਾਰ ਨੂੰ ਵਾਪਸ ਕਰਨਾ ਹੈ "
"homeworkdue-nextwednesday","Was assigned homework that is due next Wednesday","ਹੋਮਵਰਕ ਦਿਤਾ ਗਿਆ, ਜੋ ਅਗਲੇ ਬੁੱਧਵਾਰ ਨੂੰ ਵਾਪਸ ਕਰਨਾ ਹੈ "
"homeworkdue-thursday","Was assigned homework that is due Thursday","ਹੋਮਵਰਕ ਦਿਤਾ ਗਿਆ, ਜੋ ਵੀਰਵਾਰ ਨੂੰ ਵਾਪਸ ਕਰਨਾ ਹੈ "
"homeworkdue-tomorrow","Was assigned homework that is due tomorrow","ਹੋਮਵਰਕ ਦਿਤਾ ਗਿਆ, ਜੋ ਕੱਲ ਵਾਪਸ ਕਰਨਾ ਹੈ "
"homeworkdue-tuesday","Was assigned homework that is due Tuesday","ਹੋਮਵਰਕ ਦਿਤਾ ਗਿਆ, ਜੋ ਮੰਗਲਵਾਰ ਨੂੰ ਵਾਪਸ ਕਰਨਾ ਹੈ "
"homeworkdue-wednesday","Was assigned homework that is due Wednesday","ਹੋਮਵਰਕ ਦਿਤਾ ਗਿਆ, ਜੋ ਬੁੱਧਵਾਰ ਨੂੰ ਵਾਪਸ ਕਰਨਾ ਹੈ "
"disrispectfulclassmates","Was disrespectful to classmates","ਕਲਾਸ ਦੇ ਸਾਥੀਆਂ ਦੀ ਬੇਅਦਬੀ ਕਰਦਾ/ਕਰਦੀ ਸੀ"
"disrispectfulteacher","Was disrespectful to the teacher","ਅਧਿਆਪਕ ਦੀ ਬੇਅਦਬੀ ਕਰਦਾ/ਕਰਦੀ ਸੀ"
"disruptiveevent","Was disruptive during a school event","ਸਕੂਲ ਦੇ ਇਕ ਪ੍ਰੋਗਰਾਮ ਦੌਰਾਨ ਸ਼ੋਰ-ਸ਼ਰਾਬਾ ਕਰ ਰਿਹਾ/ਰਹੀ ਸੀ"
"disruptiveclass","Was disruptive in class","ਕਲਾਸ ਵਿਚ ਵਿਘਨ ਪਾ ਰਿਹਾ/ਰਹੀ ਸੀ"
"disruptivefieldtrip","Was disruptive on the field trip","ਫੀਲਡ-ਟ੍ਰਿਪ ਵਿਚ ਵਿਘਨ ਪਾ ਰਿਹਾ/ਰਹੀ ਸੀ"
"classpresident","Was elected class president","ਕਲਾਸ ਦਾ ਪ੍ਰਧਾਨ ਚੁਣਿਆ ਗਿਆ/ਗਈ ਸੀ"
"homeworkassignment","Was given a homework assignment","ਹੋਮ ਵਰਕ ਅਸਾਈਨਮੈਂਟ ਦਿੱਤੀ ਗਈ ਸੀ"
"importantform","Was given an important form which must be returned","ਇਕ ਮਹੱਤਵਪੂਰਣ ਫ਼ਾਰਮ ਦਿੱਤਾ ਗਿਆ ਸੀ, ਜਿਸਨੂੰ ਵਾਪਸ ਭੇਜਿਆ ਜਾਣਾ ਚਾਹੀਦਾ ਹੈ"
"importantletter","Was given an important letter which must be signed","ਇਕ ਮਹੱਤਵਪੂਰਣ ਚਿੱਠੀ ਦਿੱਤੀ ਗਈ ਸੀ, ਜਿਸ ਤੇ ਦਸਤਖ਼ਤ ਕੀਤਾ ਜਾਣਾ ਚਾਹੀਦਾ ਹੈ"
"missingreadinglog","Was missing the reading log","ਰੀਡਿੰਗ ਲਾੱਗ ਗੁੰਮ ਸੀ"
"notattentive","Was not attentive in class","ਕਲਾਸ ਵਿਚ ਚੇਤੰਨ ਨਹੀਂ ਸੀ"
"inappropriatedressed","Was not dressed appropriately","ਕਪਡ਼ੇ ਸਹੀ ਢੰਗ ਨਾਲ ਨਹੀਂ ਪਾਏ ਹੋਏ ਸੀ"
"notdressedpe","Was not dressed properly for P.E.","P.E. ਲਈ ਕਪਡ਼ੇ ਸਹੀ ਢੰਗ ਨਾਲ ਨਹੀਂ ਪਾਏ ਹੋਏ ਸੀ"
"notpresentmakeup","Was not present in class and needs to complete make-up work","ਕਲਾਸ ਵਿਚ ਮੌਜੂਦ ਨਹੀਂ ਸੀ ਅਤੇ ਘਾਟਾ ਪੂਰਾ ਕਰਨ ਵਾਸਤੇ ਕੰਮ ਕਰਨ ਦੀ ਲੋਡ਼ ਹੈ"
"gradingsheet-friday","Will have a grading sheet sent home Friday","ਗ੍ਰੇਡਿੰਗ ਸ਼ੀਟ ਸ਼ੁੱਕਰਵਾਰ ਨੂੰ ਘਰ ਭੇਜੀ ਜਾਏਗੀ"
"gradingsheet-monday","Will have a grading sheet sent home Monday","ਗ੍ਰੇਡਿੰਗ ਸ਼ੀਟ ਸੋਮਵਾਰ ਨੂੰ ਘਰ ਭੇਜੀ ਜਾਏਗੀ"
"gradingsheet-nextfriday","Will have a grading sheet sent home next Friday","ਗ੍ਰੇਡਿੰਗ ਸ਼ੀਟ ਅਗਲੇ ਸ਼ੁੱਕਰਵਾਰ ਨੂੰ ਘਰ ਭੇਜੀ ਜਾਏਗੀ"
"gradingsheet-nextmonday","Will have a grading sheet sent home next Monday","ਗ੍ਰੇਡਿੰਗ ਸ਼ੀਟ ਅਗਲੇ ਸੋਮਵਾਰ ਨੂੰ ਘਰ ਭੇਜੀ ਜਾਏਗੀ"
"gradingsheet-nextthursday","Will have a grading sheet sent home next Thursday","ਗ੍ਰੇਡਿੰਗ ਸ਼ੀਟ ਅਗਲੇ ਵੀਰਵਾਰ ਨੂੰ ਘਰ ਭੇਜੀ ਜਾਏਗੀ"
"gradingsheet-nexttuesday","Will have a grading sheet sent home next Tuesday","ਗ੍ਰੇਡਿੰਗ ਸ਼ੀਟ ਅਗਲੇ ਮੰਗਲਵਾਰ ਨੂੰ ਘਰ ਭੇਜੀ ਜਾਏਗੀ"
"gradingsheet-nextwednesday","Will have a grading sheet sent home next Wednesday","ਗ੍ਰੇਡਿੰਗ ਸ਼ੀਟ ਅਗਲੇ ਬੁੱਧਵਾਰ ਨੂੰ ਘਰ ਭੇਜੀ ਜਾਏਗੀ"
"gradingsheet-thursday","Will have a grading sheet sent home Thursday","ਗ੍ਰੇਡਿੰਗ ਸ਼ੀਟ ਵੀਰਵਾਰ ਨੂੰ ਘਰ ਭੇਜੀ ਜਾਏਗੀ"
"gradingsheet-tuesday","Will have a grading sheet sent home Tuesday","ਗ੍ਰੇਡਿੰਗ ਸ਼ੀਟ ਮੰਗਲਵਾਰ ਨੂੰ ਘਰ ਭੇਜੀ ਜਾਏਗੀ"
"gradingsheet-wednesday","Will have a grading sheet sent home Wednesday","ਗ੍ਰੇਡਿੰਗ ਸ਼ੀਟ ਬੁੱਧਵਾਰ ਨੂੰ ਘਰ ਭੇਜੀ ਜਾਏਗੀ"
"reportcard-friday","Will have a report card sent home Friday","ਰਿਪੋਰਟ ਕਾਰਡ ਸ਼ੁੱਕਰਵਾਰ ਨੂੰ ਘਰ ਭੇਜਿਆ ਜਾਏਗਾ"
"reportcard-monday","Will have a report card sent home Monday","ਰਿਪੋਰਟ ਕਾਰਡ ਸੋਮਵਾਰ ਨੂੰ ਘਰ ਭੇਜਿਆ ਜਾਏਗਾ"
"reportcard-nextfriday","Will have a report card sent home next Friday","ਰਿਪੋਰਟ ਕਾਰਡ ਅਗਲੇ ਸ਼ੁੱਕਰਵਾਰ ਨੂੰ ਘਰ ਭੇਜਿਆ ਜਾਏਗਾ"
"reportcard-nextmonday","Will have a report card sent home next Monday","ਰਿਪੋਰਟ ਕਾਰਡ ਅਗਲੇ ਸੋਮਵਾਰ ਨੂੰ ਘਰ ਭੇਜਿਆ ਜਾਏਗਾ"
"reportcard-nextthursday","Will have a report card sent home next Thursday","ਰਿਪੋਰਟ ਕਾਰਡ ਅਗਲੇ ਵੀਰਵਾਰ ਨੂੰ ਘਰ ਭੇਜਿਆ ਜਾਏਗਾ"
"reportcard-nexttuesday","Will have a report card sent home next Tuesday","ਰਿਪੋਰਟ ਕਾਰਡ ਅਗਲੇ ਮੰਗਲਵਾਰ ਨੂੰ ਘਰ ਭੇਜਿਆ ਜਾਏਗਾ"
"reportcard-nextwednesday","Will have a report card sent home next Wednesday","ਰਿਪੋਰਟ ਕਾਰਡ ਅਗਲੇ ਬੁੱਧਵਾਰ ਨੂੰ ਘਰ ਭੇਜਿਆ ਜਾਏਗਾ"
"reportcard-thursday","Will have a report card sent home Thursday","ਰਿਪੋਰਟ ਕਾਰਡ ਵੀਰਵਾਰ ਨੂੰ ਘਰ ਭੇਜਿਆ ਜਾਏਗਾ"
"reportcard-tuesday","Will have a report card sent home Tuesday","ਰਿਪੋਰਟ ਕਾਰਡ ਮੰਗਲਵਾਰ ਨੂੰ ਘਰ ਭੇਜਿਆ ਜਾਏਗਾ"
"reportcard-wednesday","Will have a report card sent home Wednesday","ਰਿਪੋਰਟ ਕਾਰਡ ਬੁੱਧਵਾਰ ਨੂੰ ਘਰ ਭੇਜਿਆ ਜਾਏਗਾ"
"inappropriateclothing","Wore inappropriate clothing","ਅਣਉਚਿਤ ਕਪਡ਼ੇ ਪਾਏ ਸਨ"
"wrokedwell","Worked well with others on a team","ਇਕ ਟੀਮ ਵਿਚ ਹੋਰਨਾਂ ਨਾਲ ਚੰਗੀ ਤਰ੍ਹਾਂ ਕੰਮ ਕੀਤਾ"
"worksefficiently","Works efficiently","ਕੁਸ਼ਲਤਾ ਨਾਲ ਕੰਮ ਕਰਦਾ/ਕਰਦੀ ਹੈ"
